course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
EN.660.410.01.FA25,Computer Science Innovation and Entrepreneurship,"Aronhime, Lawrence","Aronhime, Lawrence",2025 Fall,Entrepreneurship & Management,2.60,4.87,4.33
EN.660.410.01.FA25,Computer Science Innovation and Entrepreneurship,"Dahbura, Anton","Dahbura, Anton",2025 Fall,Entrepreneurship & Management,2.60,4.71,4.33
EN.660.414.01.FA24,Financial Statement Analysis,"Leps, Annette","Leps, Annette",2024 Fall,Entrepreneurship & Management,3.62,4.77,4.54
EN.660.419.01.SP24,Strategy Consulting,"Cocron, Alexander","Cocron, Alexander",2024 Spring,Entrepreneurship & Management,2.75,4.31,4.06
EN.660.419.01.SP24,Strategy Consulting,"Esnaashari, Shadi","Esnaashari, Shadi",2024 Spring,Entrepreneurship & Management,2.75,3.88,4.06
EN.660.419.01.SP25,Strategy Consulting,"Cocron, Sascha","Cocron, Sascha",2025 Spring,Entrepreneurship & Management,2.70,4.45,3.95
EN.660.419.01.SP25,Strategy Consulting,"Henkin , David","Henkin , David",2025 Spring,Entrepreneurship & Management,2.70,4.31,3.95
EN.660.420.01.FA24,Strategic Case Analysis,"Kendrick, Leslie","Kendrick, Leslie",2024 Fall,Entrepreneurship & Management,3.58,4.67,4.50
EN.660.420.01.FA25,Strategic Case Analysis,"Kendrick, Leslie","Kendrick, Leslie",2025 Fall,Entrepreneurship & Management,3.29,4.79,4.50
EN.660.450.01.SP24,Advertising & Integrated Marketing Communication,"Kendrick, Leslie","Kendrick, Leslie",2024 Spring,Entrepreneurship & Management,3.11,4.44,4.05
EN.660.450.01.SP25,Advertising & Integrated Marketing Communication,"Kendrick, Leslie","Kendrick, Leslie",2025 Spring,Entrepreneurship & Management,3.04,4.16,4.04
EN.660.453.01.FA24,Digital Media and Analytics,"Kendrick, Leslie","Kendrick, Leslie",2024 Fall,Entrepreneurship & Management,3.07,4.67,4.41
EN.660.453.01.SP25,Digital Media and Analytics,"Kendrick, Leslie","Kendrick, Leslie",2025 Spring,Entrepreneurship & Management,2.76,4.65,4.24
EN.660.453.01.FA25,Digital/Social Media & Analytics,"Kendrick, Leslie","Kendrick, Leslie",2025 Fall,Entrepreneurship & Management,3.62,4.38,3.62
EN.660.459.01.FA24,Entrepreneurial Spirits,"Rice, Eric","Rice, Eric",2024 Fall,Entrepreneurship & Management,3.46,4.16,3.92
EN.660.459.01.FA25,Entrepreneurial Spirits,"Rice, Eric","Rice, Eric",2025 Fall,Entrepreneurship & Management,3.05,4.70,4.39
EN.660.460.01.FA24,Entrepreneurship,"Rice, Eric","Rice, Eric",2024 Fall,Entrepreneurship & Management,3.17,4.39,4.00
EN.660.463.04.FA24,Engineering Management & Leadership,"Russell, Mia","Russell, Mia",2024 Fall,Entrepreneurship & Management,2.21,4.43,3.57
EN.660.463.03.FA24,Engineering Management & Leadership,"Izenberg, Illysa","Izenberg, Illysa",2024 Fall,Entrepreneurship & Management,3.00,4.83,4.25
EN.660.463.02.FA24,Engineering Management & Leadership,"Izenberg, Illysa","Izenberg, Illysa",2024 Fall,Entrepreneurship & Management,3.25,4.62,4.14
EN.660.463.01.FA24,Engineering Management & Leadership,"Agronin, Michael","Agronin, Michael",2024 Fall,Entrepreneurship & Management,2.71,4.38,3.67
EN.660.463.01.FA25,Engineering Management & Leadership,"Agronin, Mike","Agronin, Mike",2025 Fall,Entrepreneurship & Management,2.29,4.48,3.79
EN.660.463.03.FA25,Engineering Management & Leadership,"Izenberg, Illysa","Izenberg, Illysa",2025 Fall,Entrepreneurship & Management,3.16,4.26,3.63
EN.660.463.02.FA25,Engineering Management & Leadership,"Izenberg, Illysa","Izenberg, Illysa",2025 Fall,Entrepreneurship & Management,3.25,4.60,3.85
EN.660.463.04.FA25,Engineering Management & Leadership,"Russell, Mia","Russell, Mia",2025 Fall,Entrepreneurship & Management,2.47,4.63,3.75
EN.660.607.01.SP24,Negotiation and Conflict Resolution,"Rice, Eric","Rice, Eric",2024 Spring,Entrepreneurship & Management,3.00,5.00,5.00
EN.660.607.01.SP25,Negotiation and Conflict Resolution,"Rice, Eric","Rice, Eric",2025 Spring,Entrepreneurship & Management,3.00,4.83,4.67
EN.660.614.01.SP24,Financial Statement Analysis,"Leps, Annette","Leps, Annette",2024 Spring,Entrepreneurship & Management,3.25,5.00,4.63
EN.660.614.01.SP25,Financial Statement Analysis,"Leps, Annette","Leps, Annette",2025 Spring,Entrepreneurship & Management,3.80,4.60,4.60
EN.660.655.01.FA24,Reimagining The City to Resist Climate Change,"Rice, Eric","Rice, Eric",2024 Fall,Entrepreneurship & Management,2.89,4.89,4.88
EN.660.655.01.SP25,Reimagining The City to Resist Climate Change,"Rice, Eric","Rice, Eric",2025 Spring,Entrepreneurship & Management,2.78,4.90,4.40
EN.660.655.01.FA25,Reimagining The City to Resist Climate Change,"Rice, Eric","Rice, Eric",2025 Fall,Entrepreneurship & Management,2.63,4.75,4.75
EN.660.660.01.FA25,Entrepreneurship,"Rice, Eric","Rice, Eric",2025 Fall,Entrepreneurship & Management,3.67,4.67,4.67
EN.660.661.02.SP24,Fundamentals of Product Management,"Rorie, JJ","Rorie, JJ",2024 Spring,Entrepreneurship & Management,2.72,4.37,4.06
EN.660.661.01.SP24,Fundamentals of Product Management,"Rorie, JJ","Rorie, JJ",2024 Spring,Entrepreneurship & Management,2.84,4.84,4.53
EN.660.661.01.FA24,Fundamentals of Product Management,"Rorie, JJ","Rorie, JJ",2024 Fall,Entrepreneurship & Management,2.36,4.73,4.27
EN.660.661.02.SP25,Fundamentals of Product Management,"Rorie, JJ","Rorie, JJ",2025 Spring,Entrepreneurship & Management,2.94,4.59,4.38
EN.660.661.01.SP25,Fundamentals of Product Management,"Rorie, JJ","Rorie, JJ",2025 Spring,Entrepreneurship & Management,2.64,4.73,4.27
EN.660.661.01.FA25,Fundamentals of Product Management,"Rorie, JJ","Rorie, JJ",2025 Fall,Entrepreneurship & Management,2.82,4.41,4.00
