course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
EN.510.635.01.FA25,Mechanical Properties of Human Tissue: From Bones to Cells,"Weihs, Tim","Weihs, Tim",2025 Fall,Materials Science and Engineering,3.42,4.83,4.58
EN.510.636.01.SP24,Biomaterials for Cell Engineering,"Gu, Luo","Gu, Luo",2024 Spring,Materials Science and Engineering,2.29,4.67,4.25
EN.510.652.01.SP24,Materials in Extreme Environments,"Taheri, Mitra","Taheri, Mitra",2024 Spring,Materials Science and Engineering,2.50,5.00,4.50
EN.510.652.01.SP25,Materials in Extreme Environments,"Taheri, Mitra","Taheri, Mitra",2025 Spring,Materials Science and Engineering,2.50,4.33,4.08
EN.510.653.01.FA24,Materials Characterization,"García-Méndez, Maria","García-Méndez, Maria",2024 Fall,Materials Science and Engineering,2.85,4.69,4.46
EN.510.653.01.FA25,Materials Characterization,"García-Méndez, Maria","García-Méndez, Maria",2025 Fall,Materials Science and Engineering,2.79,4.60,4.20
EN.510.654.01.FA24,Nanomaterials for Genetic Medicine,"Lian, Xizhen","Lian, Xizhen",2024 Fall,Materials Science and Engineering,2.62,4.77,4.69
EN.510.654.01.FA25,Nanomaterials for Genetic Medicine,"Lian, Xizhen","Lian, Xizhen",2025 Fall,Materials Science and Engineering,3.08,4.04,4.36
EN.510.656.01.FA24,Computational modeling of soft/bio materials,"Curk, Tine","Curk, Tine",2024 Fall,Materials Science and Engineering,3.40,4.59,4.65
EN.510.657.01.FA24,Materials Science of Thin Films,"Weihs, Tim","Weihs, Tim",2024 Fall,Materials Science and Engineering,3.36,4.25,4.50
EN.510.658.01.FA24,Electroanalytical Chemistry & Energy Conversion,"Hall, Anthony Shoji","Hall, Anthony Shoji",2024 Fall,Materials Science and Engineering,2.94,4.69,4.31
EN.510.662.01.SP24,Transmission Electron Microscopy:  Methods,"Livi, KEN","Livi, KEN",2024 Spring,Materials Science and Engineering,2.67,4.50,4.50
EN.510.662.01.SP25,Transmission Electron Microscopy:  Methods,"Livi, KEN","Livi, KEN",2025 Spring,Materials Science and Engineering,2.83,5.00,4.50
EN.510.666.01.FA24,Introduction to Computational Materials Modeling,"Oses, Corey","Oses, Corey",2024 Fall,Materials Science and Engineering,3.18,4.18,4.55
EN.510.666.01.FA25,Materials Modeling,"Oses, Corey","Oses, Corey",2025 Fall,Materials Science and Engineering,4.07,4.29,4.57
