course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
EN.501.124.01.FA25,FYS: Design Cornerstone,"Burkholder Murphy, Alissa","Burkholder Murphy, Alissa",2025 Fall,First Year Seminar (EN),2.86,4.21,3.14
EN.501.124.03.FA25,FYS: Design Cornerstone,"Frye, Jenna","Frye, Jenna",2025 Fall,First Year Seminar (EN),3.40,4.60,4.00
EN.501.124.11.FA25,FYS: Design Cornerstone,"Ramesh, Sathappan","Ramesh, Sathappan",2025 Fall,First Year Seminar (EN),2.27,4.07,3.60
EN.501.124.13.FA25,FYS: Design Cornerstone,"Zwernemann, Michelle","Zwernemann, Michelle",2025 Fall,First Year Seminar (EN),2.69,4.36,3.79
EN.501.124.04.FA25,FYS: Design Cornerstone,"Frye, Jenna","Frye, Jenna",2025 Fall,First Year Seminar (EN),2.93,4.69,3.87
EN.501.124.12.FA25,FYS: Design Cornerstone,"Logsdon, Elizabeth","Logsdon, Elizabeth",2025 Fall,First Year Seminar (EN),3.54,4.54,4.07
EN.501.124.10.FA25,FYS: Design Cornerstone,"Cho, Sangkyun","Cho, Sangkyun",2025 Fall,First Year Seminar (EN),2.27,4.45,3.64
EN.501.124.09.FA25,FYS: Design Cornerstone,"Carroll, Julia","Carroll, Julia",2025 Fall,First Year Seminar (EN),2.13,4.33,3.40
EN.501.124.02.FA25,FYS: Design Cornerstone,"Abu-mulaweh, Nusaybah","Abu-mulaweh, Nusaybah",2025 Fall,First Year Seminar (EN),1.93,3.93,3.14
EN.501.125.01.FA24,"FYS: Envisioning Antarctica:  Science, Diplomacy, and the Arts","Abbott, Shere","Abbott, Shere",2024 Fall,First Year Seminar (EN),2.00,4.75,3.92
EN.501.125.01.FA25,"FYS: Envisioning Antarctica:  Science, Diplomacy, and the Arts","Abbott, Shere","Abbott, Shere",2025 Fall,First Year Seminar (EN),2.10,4.70,4.00
EN.501.127.01.FA24,FYS: Designing a Just Future,"Abu-mulaweh,  Nusaybah","Abu-mulaweh,  Nusaybah",2024 Fall,First Year Seminar (EN),1.83,4.58,3.92
EN.501.127.01.FA25,FYS: Designing a Just Future,"Abu-mulaweh, Nusaybah","Abu-mulaweh, Nusaybah",2025 Fall,First Year Seminar (EN),1.78,4.22,3.00
EN.501.131.01.FA24,FYS: What Comes Next? Critical Perspectives on Technological Innovation,"Choy, Marina","Choy, Marina",2024 Fall,First Year Seminar (EN),1.93,4.53,3.60
EN.501.132.01.FA24,"FYS: Water, Health, and the City","Hearty, Ryan","Hearty, Ryan",2024 Fall,First Year Seminar (EN),2.60,3.93,3.20
EN.501.133.01.FA24,FYS: Influencers: Contemporary Media and Leadership,"Coghlan, MC","Coghlan, MC",2024 Fall,First Year Seminar (EN),1.83,4.75,3.67
EN.501.134.01.FA24,FYS: The Leadership Challenge,"Russell, Mia","Russell, Mia",2024 Fall,First Year Seminar (EN),1.90,4.60,4.20
EN.501.135.01.FA24,FYS: Breaking Through: Readings and Techniques for Imagining the Future,"Mackesey, Trevor","Mackesey, Trevor",2024 Fall,First Year Seminar (EN),2.36,4.21,3.29
EN.501.136.01.FA24,FYS: Math in the Movies,"Santosa, Fadil","Santosa, Fadil",2024 Fall,First Year Seminar (EN),1.36,4.80,3.82
EN.501.136.01.FA25,FYS: Math in the Movies,"Santosa, Fadil","Santosa, Fadil",2025 Fall,First Year Seminar (EN),1.58,4.75,3.42
EN.501.137.01.FA24,FYS: A Little Bit of Everything All of the Time: The Uses and Abuses of the Internet,"Dickason, Cara","Dickason, Cara",2024 Fall,First Year Seminar (EN),2.11,4.80,3.80
EN.501.139.01.SP25,FYS: Pushing the Boundaries: Building a Better World Through Science Fiction and Film,"Reiser, Julie","Reiser, Julie",2025 Spring,First Year Seminar (EN),2.80,4.91,4.36
EN.501.141.01.SP25,FYS: From Pavement to Pixels - Navigating Life in Physical and Digital Worlds,"Walker, Elizabeth","Walker, Elizabeth",2025 Spring,First Year Seminar (EN),1.60,3.90,3.30
EN.501.142.01.SP25,FYS: What's in a Game? The Art and Science of Strategy,"Ross, Andy","Ross, Andy",2025 Spring,First Year Seminar (EN),2.30,4.60,4.10
EN.501.142.01.FA25,FYS: What's in a Game? The Art and Science of Strategy,"Ross, Andy","Ross, Andy",2025 Fall,First Year Seminar (EN),2.27,4.82,4.09
EN.501.143.01.SP25,"FYS: Science, Technology, and Medicine in Popular Culture","Conner, Berkley","Conner, Berkley",2025 Spring,First Year Seminar (EN),1.80,4.70,3.80
EN.501.144.01.FA25,"FYS: What Should ""College"" Mean?","Forte, Joe","Forte, Joe",2025 Fall,First Year Seminar (EN),2.00,4.58,3.75
EN.501.145.01.FA25,FYS: Explaining AI Through Games,"Murray, Kenton","Murray, Kenton",2025 Fall,First Year Seminar (EN),1.36,4.00,4.00
EN.501.149.01.FA25,"FYS: Materials, Music, and Megabytes: Interplay, Analysis, and Appreciation","Katz, Howard","Katz, Howard",2025 Fall,First Year Seminar (EN),1.25,4.42,4.18
EN.501.150.01.FA25,FYS: Causal Inference: Understanding Cause and Effect,"Kushnarev, Sergey","Kushnarev, Sergey",2025 Fall,First Year Seminar (EN),1.91,4.91,4.09
EN.501.151.01.FA25,"FYS: The Infinite Fugue: Self-Reference in Art, Logic, and Music","Naiman, Dan","Naiman, Dan",2025 Fall,First Year Seminar (EN),2.50,4.45,4.73
EN.501.152.02.FA25,FYS: Computational Reasoning,"Ryan, Dan","Ryan, Dan",2025 Fall,First Year Seminar (EN),2.17,4.83,3.33
EN.501.152.01.FA25,FYS: Computational Reasoning,"Ryan, Dan","Ryan, Dan",2025 Fall,First Year Seminar (EN),1.67,4.33,4.11
EN.501.153.02.FA25,FYS: Storage and Information: How Data Defines the World,"Burns, Randal","Burns, Randal",2025 Fall,First Year Seminar (EN),2.20,4.60,4.30
EN.501.153.01.FA25,FYS: Storage and Information: How Data Defines the World,"Burns, Randal","Burns, Randal",2025 Fall,First Year Seminar (EN),2.00,4.17,3.58
EN.501.154.01.FA25,FYS: The Path to Preeminence: Leading a School of Engineering,"Graham-Brady, Lori","Graham-Brady, Lori",2025 Fall,First Year Seminar (EN),1.30,4.70,4.00
EN.501.154.01.FA25,FYS: The Path to Preeminence: Leading a School of Engineering,"Schlesinger, Ed","Schlesinger, Ed",2025 Fall,First Year Seminar (EN),1.30,4.80,4.00
EN.501.155.01.FA25,FYS: Defending the Planet: How to Stop an Asteroid,"Ramesh, KT","Ramesh, KT",2025 Fall,First Year Seminar (EN),1.82,4.92,4.17
