course_code,course_title,instructor,instructors_full,term,department,workload_avg,teaching_avg,intellectual_avg
EN.570.350.01.FA25,Environmental Hazards and Health Risks,"Ramachandran, Ram","Ramachandran, Ram",2025 Fall,Environmental Health and Engineering,3.00,4.50,4.30
EN.570.351.01.FA24,Introduction to Fluid Mechanics,"Harman, Ciaran","Harman, Ciaran",2024 Fall,Environmental Health and Engineering,3.70,3.80,4.20
EN.570.351.01.FA25,Introduction to Fluid Mechanics,"Harman, Ciaran","Harman, Ciaran",2025 Fall,Environmental Health and Engineering,3.80,4.40,4.80
EN.570.353.01.SP24,Hydrology,"Harman, Ciaran","Harman, Ciaran",2024 Spring,Environmental Health and Engineering,4.29,2.86,4.86
EN.570.353.01.SP25,Hydrology,"Harman, Ciaran","Harman, Ciaran",2025 Spring,Environmental Health and Engineering,3.78,3.67,4.44
EN.570.367.01.SP24,Sustainability Science and Policy: The Threat of Climate Change,"Abbott, Shere","Abbott, Shere",2024 Spring,Environmental Health and Engineering,3.06,4.00,3.88
EN.570.367.01.FA24,Sustainability Science and Policy: The Threat of Climate Change,"Abbott, Shere","Abbott, Shere",2024 Fall,Environmental Health and Engineering,3.00,4.00,4.20
EN.570.367.01.SP25,Sustainability Science and Policy: The Threat of Climate Change,"Abbott, Shere","Abbott, Shere",2025 Spring,Environmental Health and Engineering,3.11,4.25,4.11
EN.570.367.01.FA25,Sustainability Science and Policy: The Threat of Climate Change,"Abbott, Shere","Abbott, Shere",2025 Fall,Environmental Health and Engineering,2.88,3.94,3.94
EN.570.411.01.FA25,Engineering Microbiology,"Shrestha, Shilva","Shrestha, Shilva",2025 Fall,Environmental Health and Engineering,3.50,5.00,4.50
EN.570.419.01.FA24,Environmental Engineering Design I,"Alavi, Hedy","Alavi, Hedy",2024 Fall,Environmental Health and Engineering,3.00,4.60,4.40
EN.570.419.01.FA25,Environmental Engineering Design I,"Alavi, Hedy","Alavi, Hedy",2025 Fall,Environmental Health and Engineering,2.90,4.60,4.40
EN.570.419.01.FA25,Environmental Engineering Design I,"Overcash, Christopher","Overcash, Christopher",2025 Fall,Environmental Health and Engineering,2.90,4.80,4.40
EN.570.420.01.SP24,Air Pollution,"Ellis, Hugh","Ellis, Hugh",2024 Spring,Environmental Health and Engineering,2.64,3.64,3.91
EN.570.420.01.SP25,Air Pollution,"Ellis, Hugh","Ellis, Hugh",2025 Spring,Environmental Health and Engineering,2.86,4.29,4.36
EN.570.421.01.SP24,Environmental Engineering Design II,"Harman, Ciaran","Harman, Ciaran",2024 Spring,Environmental Health and Engineering,3.50,2.50,3.88
EN.570.421.01.SP24,Environmental Engineering Design II,"Alavi, Hedy","Alavi, Hedy",2024 Spring,Environmental Health and Engineering,3.50,2.86,3.88
EN.570.421.01.SP25,Environmental Engineering Design II,"Alavi, Hedy","Alavi, Hedy",2025 Spring,Environmental Health and Engineering,3.60,4.60,4.80
EN.570.421.01.SP25,Environmental Engineering Design II,"Overcash, Chris","Overcash, Chris",2025 Spring,Environmental Health and Engineering,3.60,5.00,4.80
EN.570.426.01.SP24,"Groundwater, Porous Media, and Hydrogeology","Rajaram, Hari","Rajaram, Hari",2024 Spring,Environmental Health and Engineering,3.33,4.67,5.00
EN.570.428.01.SP24,Problems in Applied Economics,"Hanke, Steve","Hanke, Steve",2024 Spring,Environmental Health and Engineering,3.81,4.50,4.75
EN.570.428.01.FA24,Problems in Applied Economics Research,"Hanke, Steve","Hanke, Steve",2024 Fall,Environmental Health and Engineering,3.57,4.40,4.56
EN.570.428.01.SP25,Problems in Applied Economics,"Hanke, Steve","Hanke, Steve",2025 Spring,Environmental Health and Engineering,3.76,4.47,4.53
EN.570.428.01.FA25,Problems in Applied Economics Research,"Hanke, Steve","Hanke, Steve",2025 Fall,Environmental Health and Engineering,3.69,4.85,4.50
EN.570.463.01.SP25,Analytical Chemistry and Product Design. An Environmental Perspective,"Stone, Alan","Stone, Alan",2025 Spring,Environmental Health and Engineering,1.50,5.00,5.00
EN.570.470.01.SP24,Applied Economics & Finance,"Hanke, Steve","Hanke, Steve",2024 Spring,Environmental Health and Engineering,3.67,4.92,5.00
EN.570.470.01.FA24,Applied Econ & Finance,"Hanke, Steve","Hanke, Steve",2024 Fall,Environmental Health and Engineering,4.30,4.83,4.73
EN.570.470.01.SP25,Applied Economics & Finance,"Hanke, Steve","Hanke, Steve",2025 Spring,Environmental Health and Engineering,3.50,5.00,5.00
EN.570.470.01.FA25,Applied Econ & Finance,"Hanke, Steve","Hanke, Steve",2025 Fall,Environmental Health and Engineering,3.70,4.40,4.40
EN.570.607.01.SP24,Energy Policy and Planning Models,"Hobbs, Ben","Hobbs, Ben",2024 Spring,Environmental Health and Engineering,4.43,4.67,4.73
EN.570.607.01.SP25,Energy Policy and Planning Models,"Hobbs, Ben","Hobbs, Ben",2025 Spring,Environmental Health and Engineering,3.56,5.00,4.89
EN.570.610.01.FA24,Engineering Microbiology,"Shrestha, Shilva","Shrestha, Shilva",2024 Fall,Environmental Health and Engineering,3.57,3.14,4.57
EN.570.610.01.FA25,Engineering Microbiology,"Shrestha, Shilva","Shrestha, Shilva",2025 Fall,Environmental Health and Engineering,3.46,4.08,4.33
EN.570.615.01.FA24,Current Trends in Environmental Microbiology,"Preheim, Sarah","Preheim, Sarah",2024 Fall,Environmental Health and Engineering,3.50,4.55,4.27
EN.570.616.01.SP24,Data Analytics in Environmental Health and Engineering,"Ellis, Hugh","Ellis, Hugh",2024 Spring,Environmental Health and Engineering,3.80,3.81,4.19
EN.570.616.01.SP25,Data Analytics in Environmental Health and Engineering,"Ellis, Hugh","Ellis, Hugh",2025 Spring,Environmental Health and Engineering,3.03,4.58,4.45
EN.570.623.01.SP24,Environmental Impacts of Climate Change,"Korde, Umesh","Korde, Umesh",2024 Spring,Environmental Health and Engineering,3.25,4.63,4.75
EN.570.623.01.SP25,Environmental Impacts of Climate Change,"Korde, Umesh","Korde, Umesh",2025 Spring,Environmental Health and Engineering,3.00,5.00,4.60
EN.570.625.01.FA25,Environmental Physics and Engineering,"Korde, Umesh","Korde, Umesh",2025 Fall,Environmental Health and Engineering,3.40,4.70,4.50
EN.570.633.01.FA25,Water and energy in the terrestrial biosphere,"Harman, Ciaran","Harman, Ciaran",2025 Fall,Environmental Health and Engineering,3.43,3.71,4.43
EN.570.641.01.SP24,Environmental Inorganic Chemistry,"Stone, Alan","Stone, Alan",2024 Spring,Environmental Health and Engineering,2.83,4.86,4.71
EN.570.641.01.SP25,Environmental Inorganic Chemistry,"Stone, Alan","Stone, Alan",2025 Spring,Environmental Health and Engineering,2.67,4.78,4.78
EN.570.642.01.FA25,Environmental and Analytical Organic Chemistry,"Prasse, Carsten","Prasse, Carsten",2025 Fall,Environmental Health and Engineering,2.50,4.75,5.00
EN.570.643.01.FA24,Aquatic and Biofluid Chemistry,"Stone, Alan","Stone, Alan",2024 Fall,Environmental Health and Engineering,3.57,4.80,4.40
EN.570.643.01.FA25,Aquatic and Biofluid Chemistry,"Stone, Alan","Stone, Alan",2025 Fall,Environmental Health and Engineering,3.25,4.00,4.00
EN.570.644.01.FA24,Physical and Chemical Processes,"Weiss, Josh","Weiss, Josh",2024 Fall,Environmental Health and Engineering,3.07,4.50,4.36
EN.570.644.01.FA25,Physical and Chemical Processes,"Weiss, Josh","Weiss, Josh",2025 Fall,Environmental Health and Engineering,2.91,4.82,4.82
EN.570.646.01.SP25,Biological Processes of Wastewater Treatment,"Shrestha, Shilva","Shrestha, Shilva",2025 Spring,Environmental Health and Engineering,4.25,3.25,5.00
EN.570.648.01.SP25,Physical and Chemical Processes II,"Weiss, Josh","Weiss, Josh",2025 Spring,Environmental Health and Engineering,3.17,4.67,4.50
EN.570.649.01.SP25,"Water quality of rivers, lakes, and estuaries","Harman, Ciaran","Harman, Ciaran",2025 Spring,Environmental Health and Engineering,3.50,4.50,4.33
EN.570.656.01.SP24,Environmental Electrochemistry,"Rossi, Ruggero","Rossi, Ruggero",2024 Spring,Environmental Health and Engineering,3.33,4.14,4.20
EN.570.657.01.SP24,Air Pollution,"Ellis, Hugh","Ellis, Hugh",2024 Spring,Environmental Health and Engineering,3.14,4.00,4.14
EN.570.657.01.SP25,Air Pollution,"Ellis, Hugh","Ellis, Hugh",2025 Spring,Environmental Health and Engineering,2.69,5.00,4.69
EN.570.680.01.SP25,"Energy Use, Climate Change, and Our Engineered Infrastructure","Rossi, Ruggero","Rossi, Ruggero",2025 Spring,Environmental Health and Engineering,2.88,4.59,4.38
EN.570.690.01.FA24,Solid Waste Engineering and Management,"Alavi, Hedy","Alavi, Hedy",2024 Fall,Environmental Health and Engineering,2.93,4.79,4.50
EN.570.690.01.FA25,Solid Waste Engineering and Management,"Alavi, Hedy","Alavi, Hedy",2025 Fall,Environmental Health and Engineering,3.00,4.89,4.61
EN.570.691.01.SP24,Hazardous Waste Engineering and Management,"Alavi, Hedy","Alavi, Hedy",2024 Spring,Environmental Health and Engineering,3.15,4.92,4.85
EN.570.691.01.SP25,Hazardous Waste Engineering and Management,"Alavi, Hedy","Alavi, Hedy",2025 Spring,Environmental Health and Engineering,2.33,4.67,3.67
EN.570.695.01.FA24,Environmental Health and Engineering Systems Design,"Ellis, Hugh","Ellis, Hugh",2024 Fall,Environmental Health and Engineering,2.93,4.85,4.71
EN.570.695.01.FA25,Environmental Health and Engineering Systems Design,"Ellis, Hugh","Ellis, Hugh",2025 Fall,Environmental Health and Engineering,3.26,4.63,4.64
EN.570.697.01.FA24,Risk and Decision Analysis,"Hobbs, Ben","Hobbs, Ben",2024 Fall,Environmental Health and Engineering,4.05,4.76,4.67
EN.570.697.01.FA25,Risk and Decision Analysis,"Hobbs, Ben","Hobbs, Ben",2025 Fall,Environmental Health and Engineering,4.13,4.39,4.61
EN.570.698.01.SP25,Pursuing Sustainability Policy,"Abbott, Shere","Abbott, Shere",2025 Spring,Environmental Health and Engineering,2.00,4.00,4.00
